id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
40528105,https://www.airbnb.com/rooms/40528105,20231227030725,2023-12-27,city scrape,Home in Le Grand-Saconnex · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-40528105/original/409c88ee-4da4-4957-80dd-627d371d07b7.jpeg,167921496,https://www.airbnb.com/users/show/167921496,Anne-Lise & Daniel,2018-01-15,"Grand-Saconnex, Switzerland","",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/b2a339df-fd90-4e89-a07e-c302f416a6ae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b2a339df-fd90-4e89-a07e-c302f416a6ae.jpg?aki_policy=profile_x_medium,,7,7,"['email', 'phone']",t,t,,Grand-Saconnex,,46.2361122044908,6.124198148649927,Private room in home,Private room,2,,1 shared bath,,2,[],$99.00,1,20,1,1,20,20,1.0,20.0,,t,27,57,87,265,2023-12-27,7,2,0,2019-12-13,2023-06-20,5.0,5.0,5.0,5.0,4.86,5.0,4.86,,f,7,0,7,0,0.14
40528932,https://www.airbnb.com/rooms/40528932,20231227030725,2023-12-27,city scrape,Home in Le Grand-Saconnex · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-40528932/original/a83a4be0-99f3-45c5-a017-2f5db71d0dd2.jpeg,167921496,https://www.airbnb.com/users/show/167921496,Anne-Lise & Daniel,2018-01-15,"Grand-Saconnex, Switzerland","",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/b2a339df-fd90-4e89-a07e-c302f416a6ae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b2a339df-fd90-4e89-a07e-c302f416a6ae.jpg?aki_policy=profile_x_medium,,7,7,"['email', 'phone']",t,t,,Grand-Saconnex,,46.23554,6.1247,Private room in home,Private room,1,,1 shared bath,,1,[],$89.00,1,20,1,1,20,20,1.0,20.0,,t,25,53,83,255,2023-12-27,1,1,0,2023-09-15,2023-09-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,7,0,7,0,0.29
40585341,https://www.airbnb.com/rooms/40585341,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.67 · Studio · 1 bed · 1 bath,,"Le quartier des Bains de Pâquis est remarquable, n'hésitez pas à passer un moment dans une ambiance chaleureuse.",https://a0.muscache.com/pictures/d177f4e7-7d6a-4f5a-815f-0326760360a5.jpg,53501809,https://www.airbnb.com/users/show/53501809,Magali,2016-01-05,"Auvergne-Rhône-Alpes, France","",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/f6be06ad-3a5f-4547-967f-a8da4154f931.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f6be06ad-3a5f-4547-967f-a8da4154f931.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.21388626098633,6.150111198425293,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$98.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,23,52,82,166,2023-12-27,39,16,1,2020-01-26,2023-12-10,4.67,4.72,4.77,4.9,4.9,4.85,4.59,,f,1,1,0,0,0.82
40718209,https://www.airbnb.com/rooms/40718209,20231227030725,2023-12-27,previous scrape,Rental unit in Genève · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,,"The apartment is located in the heart of the old city of Geneva, near the Cathedral of St. Pierre and overlooks the Place Bourg-de-Four. <br /><br />All shops are nearby. <br /><br />To do/see nearby: <br /><br />- Geneva Water Jet<br /><br />- Visit of the old town and St. Peter's Cathedral<br /><br />- Promenade de la Treille<br /><br />- Parc des Bastillons<br /><br />- English Garden and Flowered Clock<br /><br />- Cruise on Lake Geneva",https://a0.muscache.com/pictures/miso/Hosting-40718209/original/0ad0c0cb-d062-4ad4-bba6-a586624177ee.jpeg,94673785,https://www.airbnb.com/users/show/94673785,Nicolas,2016-09-11,Switzerland,"Passionné par les voyages et les découvertes, vous accueillir sera pour moi un plaisir. Je mettrai tout en oeuvre pour que votre séjour se déroule de la meilleure des façons. N'hésitez pas à me contacter! Je travaille pour la société Coucou&Co qui gère des maisons et appartements de vacances pour des tiers. ",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/2740ea7e-3864-4d7e-9530-096f1ab1e453.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2740ea7e-3864-4d7e-9530-096f1ab1e453.jpg?aki_policy=profile_x_medium,,194,222,"['email', 'phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.19974,6.14979,Entire rental unit,Entire home/apt,4,,1.5 baths,,2,[],$233.00,6,1125,6,6,1125,1125,6.0,1125.0,,t,0,0,0,240,2023-12-27,24,6,0,2020-01-01,2023-03-29,4.67,4.79,4.33,4.71,4.75,4.96,4.71,,f,6,6,0,0,0.49
40740809,https://www.airbnb.com/rooms/40740809,20231227030725,2023-12-27,city scrape,Guest suite in Aïre le Lignon · ★4.14 · Studio · 1 bed · 1 bath,,"The house is in a quiet area of Geneva, 180m from the river Rhone, and about 10 minutes (5km) from the airport by car, 4 km from the center of Geneva, 12 km to the nearest ski resort.",https://a0.muscache.com/pictures/45707737-b92e-44d7-a07a-946d7538e802.jpg,210159764,https://www.airbnb.com/users/show/210159764,Toine,2018-08-17,"Geneva, Switzerland","We are a family of 5 and, live in Geneva, Switzerland",within a few hours,100%,75%,f,https://a0.muscache.com/im/pictures/user/7f493187-6188-4ad2-9f46-e6bc7fb34c2e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7f493187-6188-4ad2-9f46-e6bc7fb34c2e.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Aïre le Lignon, Geneva, Switzerland",Vernier,,46.19541,6.09611,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],$110.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,27,57,87,362,2023-12-27,7,4,0,2022-03-01,2023-05-26,4.14,4.14,4.29,4.29,4.57,3.71,4.29,,f,1,1,0,0,0.31
40769521,https://www.airbnb.com/rooms/40769521,20231227030725,2023-12-27,previous scrape,Home in Chêne-Bourg · 2 bedrooms · 3 beds · 2 baths,,"Quartier vert et tranquille, proche de toutes les commodités à pied; supermarchés, banques, poste, permanences médicales, piscines, parcs avec installations d'engins de sport, pistes cyclables jusqu'en ville.",https://a0.muscache.com/pictures/4c1e1fc2-c29d-4785-8d59-2df9ee27cd9f.jpg,74759057,https://www.airbnb.com/users/show/74759057,Beatriz,2016-05-30,"Chêne-Bourg, Switzerland","Interprète de conférence, traductrice auprès des instances judiciaires suisses,  je pratique la navigation à voile, la randonnée, le ski de fond  et le trekking; j'adore la danse, la musique et la lecture, les voyages-découverte, cuisiner les plats que je découvre lors des voyages.",N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/5efdae11-8634-4c9d-b8f1-d51bcc0eebf6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5efdae11-8634-4c9d-b8f1-d51bcc0eebf6.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'work_email']",t,t,"Chêne-Bourg, Genève, Switzerland",Thônex,,46.19775,6.2054,Entire home,Entire home/apt,4,,2 baths,,3,[],$300.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,29,59,89,179,2023-12-27,0,0,0,,,,,,,,,,,f,2,2,0,0,
40830662,https://www.airbnb.com/rooms/40830662,20231227030725,2023-12-27,previous scrape,Home in Chêne-Bourg · 3 bedrooms · 3 beds · 3 baths,,,https://a0.muscache.com/pictures/a80af466-32ae-4d3a-a70d-cf0d5b87564e.jpg,74759057,https://www.airbnb.com/users/show/74759057,Beatriz,2016-05-30,"Chêne-Bourg, Switzerland","Interprète de conférence, traductrice auprès des instances judiciaires suisses,  je pratique la navigation à voile, la randonnée, le ski de fond  et le trekking; j'adore la danse, la musique et la lecture, les voyages-découverte, cuisiner les plats que je découvre lors des voyages.",N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/5efdae11-8634-4c9d-b8f1-d51bcc0eebf6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5efdae11-8634-4c9d-b8f1-d51bcc0eebf6.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'work_email']",t,t,,Thônex,,46.19825,6.2041,Entire home,Entire home/apt,5,,3 baths,,3,[],$350.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,29,59,89,179,2023-12-27,0,0,0,,,,,,,,,,,f,2,2,0,0,
40855031,https://www.airbnb.com/rooms/40855031,20231227030725,2023-12-27,city scrape,Rental unit in Genève · Studio · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/42639112-b803-4077-809a-871c88580f28.jpg,3111534,https://www.airbnb.com/users/show/3111534,The Hamlet,2012-07-31,"Geneva, Switzerland","Hi, my name is Anaëlle 
I very much look forward to welcoming you to one of our beautiful apartments in Geneva Old Town.
If you have any questions, just let me know.
Anaëlle ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_x_medium,,19,24,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.19983,6.14908,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$619.00,3,1125,3,4,99,99,4.0,99.0,,t,4,28,58,333,2023-12-27,0,0,0,,,,,,,,,,,t,17,17,0,0,
40856230,https://www.airbnb.com/rooms/40856230,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/c37c7642-6a89-4802-8b0f-7f59f0a12ff4.jpg,3111534,https://www.airbnb.com/users/show/3111534,The Hamlet,2012-07-31,"Geneva, Switzerland","Hi, my name is Anaëlle 
I very much look forward to welcoming you to one of our beautiful apartments in Geneva Old Town.
If you have any questions, just let me know.
Anaëlle ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_x_medium,,19,24,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.19886,6.15012,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$663.00,3,1125,3,3,99,99,3.0,99.0,,t,0,0,0,0,2023-12-27,0,0,0,,,,,,,,,,,t,17,17,0,0,
40857776,https://www.airbnb.com/rooms/40857776,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/f21685bf-3346-4e87-8fc7-b13fdc81cc8e.jpg,3111534,https://www.airbnb.com/users/show/3111534,The Hamlet,2012-07-31,"Geneva, Switzerland","Hi, my name is Anaëlle 
I very much look forward to welcoming you to one of our beautiful apartments in Geneva Old Town.
If you have any questions, just let me know.
Anaëlle ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_x_medium,,19,24,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.19994,6.14991,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$521.00,3,1125,1,2,99,99,1.0,99.0,,t,0,0,0,0,2023-12-27,0,0,0,,,,,,,,,,,t,17,17,0,0,
40877122,https://www.airbnb.com/rooms/40877122,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/4ac4ebe1-e2a2-444c-a744-a1ee36c8881a.jpg,3111534,https://www.airbnb.com/users/show/3111534,The Hamlet,2012-07-31,"Geneva, Switzerland","Hi, my name is Anaëlle 
I very much look forward to welcoming you to one of our beautiful apartments in Geneva Old Town.
If you have any questions, just let me know.
Anaëlle ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_x_medium,,19,24,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.19973,6.15045,Entire rental unit,Entire home/apt,4,,1 bath,,1,[],$701.00,3,1125,2,3,99,99,2.0,99.0,,t,2,2,2,2,2023-12-27,0,0,0,,,,,,,,,,,t,17,17,0,0,
40877891,https://www.airbnb.com/rooms/40877891,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 2 bedrooms · 2 beds · 2.5 baths,,,https://a0.muscache.com/pictures/804b0534-c30f-4046-ae0d-725b75eb6127.jpg,3111534,https://www.airbnb.com/users/show/3111534,The Hamlet,2012-07-31,"Geneva, Switzerland","Hi, my name is Anaëlle 
I very much look forward to welcoming you to one of our beautiful apartments in Geneva Old Town.
If you have any questions, just let me know.
Anaëlle ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_x_medium,,19,24,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.1988,6.14982,Entire rental unit,Entire home/apt,6,,2.5 baths,,2,[],"$1,250.00",3,1125,2,3,99,99,2.0,99.0,,t,4,4,4,4,2023-12-27,0,0,0,,,,,,,,,,,t,17,17,0,0,
40878718,https://www.airbnb.com/rooms/40878718,20231227030725,2023-12-27,city scrape,Rental unit in Genève · 2 bedrooms · 2 beds · 2 baths,,,https://a0.muscache.com/pictures/120499cf-7b1a-4265-8aaf-4bcbb20b3643.jpg,3111534,https://www.airbnb.com/users/show/3111534,The Hamlet,2012-07-31,"Geneva, Switzerland","Hi, my name is Anaëlle 
I very much look forward to welcoming you to one of our beautiful apartments in Geneva Old Town.
If you have any questions, just let me know.
Anaëlle ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/78073596-87f9-4f2d-a1c2-c29268097ec9.jpg?aki_policy=profile_x_medium,,19,24,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.19989,6.14991,Entire rental unit,Entire home/apt,6,,2 baths,,2,[],"$2,286.00",3,1125,1,4,99,99,2.0,99.0,,t,2,2,2,2,2023-12-27,0,0,0,,,,,,,,,,,t,17,17,0,0,
40884209,https://www.airbnb.com/rooms/40884209,20231227030725,2023-12-27,previous scrape,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/daf8e5cc-777a-46a0-877f-4f91084e5a34.jpg,318358487,https://www.airbnb.com/users/show/318358487,Paul,2019-12-17,,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/daf2c8d7-f6c7-4713-9538-50e6c8228c87.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/daf2c8d7-f6c7-4713-9538-50e6c8228c87.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,f,,Commune de Genève,,46.21109,6.12404,Entire rental unit,Entire home/apt,4,,1 bath,,1,[],,3,1125,3,3,1125,1125,3.0,1125.0,,,0,0,0,0,2023-12-27,7,0,0,2020-02-22,2022-06-11,5.0,5.0,5.0,5.0,4.86,4.71,4.86,,f,1,1,0,0,0.15
40959686,https://www.airbnb.com/rooms/40959686,20231227030725,2023-12-27,previous scrape,Serviced apartment in Genève · Studio · 1 bed · 1 bath,,Quartier résidentiel moderne et sécurisé. Proche de toutes commodités.,https://a0.muscache.com/pictures/ce6c3f3a-8f3d-4e9b-8683-11df18fb87a2.jpg,273734321,https://www.airbnb.com/users/show/273734321,Gaël,2019-07-05,"Geneva, Switzerland","Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",within a day,84%,53%,f,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,94,180,"['email', 'phone', 'work_email']",t,f,"Genève, Switzerland",Commune de Genève,,46.19601,6.1548,Entire serviced apartment,Entire home/apt,2,,1 bath,,1,[],$133.00,4,365,28,28,365,365,28.0,365.0,,t,0,0,0,0,2023-12-27,0,0,0,,,,,,,,,,,f,31,31,0,0,
40980546,https://www.airbnb.com/rooms/40980546,20231227030725,2023-12-27,previous scrape,Rental unit in Thônex · Studio · 2 beds · 1 private bath,,,https://a0.muscache.com/pictures/36bd8cd2-9c5b-4a77-99b1-816fbf7fb91e.jpg,231125481,https://www.airbnb.com/users/show/231125481,Michèle,2018-12-17,,"",a few days or more,40%,10%,f,https://a0.muscache.com/im/pictures/user/3b66fc4a-dfeb-47af-ba0e-a848d1158ad4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3b66fc4a-dfeb-47af-ba0e-a848d1158ad4.jpg?aki_policy=profile_x_medium,,5,20,"['email', 'phone']",t,t,,Thônex,,46.19173,6.20156,Private room in rental unit,Private room,4,,1 private bath,,2,[],,3,1125,3,3,1125,1125,3.0,1125.0,,,0,0,0,0,2023-12-27,1,0,0,2020-02-17,2020-02-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,3,1,0,0.02
41023562,https://www.airbnb.com/rooms/41023562,20231227030725,2023-12-27,city scrape,Rental unit in Lancy · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/6282d557-c725-4a22-8c1b-aa4272279810.jpg,314525104,https://www.airbnb.com/users/show/314525104,Maeva,2019-12-04,"Lancy, Switzerland","J’aime voyager, et j’aime découvrir différentes pays, lieux et cultures. Je pense qu’Airbnb est un concept fantastique pour trouver et partager des Logements dans le monde entier à des prix décents. ",within a few hours,100%,38%,t,https://a0.muscache.com/im/pictures/user/0b05cb4a-febf-46a6-b0bd-4228249b1281.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0b05cb4a-febf-46a6-b0bd-4228249b1281.jpg?aki_policy=profile_x_medium,,1,2,['phone'],t,t,,Lancy,,46.17636,6.12066,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$75.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,29,59,89,179,2023-12-27,4,1,0,2020-01-05,2023-09-27,5.0,5.0,4.75,5.0,5.0,4.5,5.0,,f,1,0,1,0,0.08
41095127,https://www.airbnb.com/rooms/41095127,20231227030725,2023-12-27,city scrape,Rental unit in Genève · ★4.50 · 1 bedroom · 1 bed · 1 bath,,"Le quartier de Saint-Gervais est situé dans le centre historique de Genève, à proximité de la vieille ville et du Rhône. C'est un quartier charmant et animé, connu pour ses rues pavées, ses bâtiments historiques et son ambiance bohème.<br /><br />Le quartier abrite de nombreux cafés, bars et restaurants, ainsi que des boutiques indépendantes et des galeries d'art. La Place du Bourg-de-Four, située à quelques pas, est l'un des centres névralgiques de la vie sociale et culturelle de Genève, où se côtoient cafés, restaurants, librairies et magasins.<br /><br />Le quartier de Saint-Gervais est également connu pour son marché hebdomadaire, où les habitants viennent acheter des produits frais et locaux. Il est également célèbre pour son église du même nom, qui date du 15ème siècle et qui est considérée comme l'un des plus beaux exemples d'architecture gothique de Genève.<br /><br />Le quartier de Saint-Gervais est également très pratique pour les voyageurs, car il est situé à côté de la gare",https://a0.muscache.com/pictures/c338ccaa-34cd-4af6-99cf-849591632d43.jpg,31307191,https://www.airbnb.com/users/show/31307191,Bianca,2015-04-15,"Geneva, Switzerland","Bonjour et bienvenue sur ma page Airbnb ! Découvrez mes logements situés au cœur de Genève ! Je serai ravie de vous accueillir et de vous offrir un séjour confortable et agréable dans notre magnifique ville. Mon objectif est de vous proposer une expérience inoubliable et de vous aider à créer de merveilleux souvenirs lors de votre visite à Genève. Mes logements bénéficient d'un emplacement idéal, à proximité des transports en commun, des attractions touristiques, des restaurants et des boutiques. Je me ferai un plaisir de vous donner des conseils et des recommandations pour vous permettre de découvrir notre superbe ville. Votre confort et votre satisfaction sont ma priorité. N'hésitez pas à me contacter si vous avez des questions ou si vous avez besoin de quoi que ce soit. Je mettrai tout en œuvre pour répondre à vos demandes et vous garantir un séjour des plus agréables. Au plaisir de vous rencontrer et de vous accueillir chez nous à Genève ! Cordialement, Bianca",within an hour,97%,99%,,https://a0.muscache.com/im/pictures/user/8c081914-4aba-4aa4-ad2b-743900799624.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8c081914-4aba-4aa4-ad2b-743900799624.jpg?aki_policy=profile_x_medium,,30,31,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.207886,6.142184,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$110.00,1,14,1,2,1125,1125,1.0,1125.0,,t,24,45,45,45,2023-12-27,14,10,0,2020-09-14,2023-10-18,4.5,4.71,4.64,4.71,4.86,4.93,4.5,,f,17,12,5,0,0.35
